Commodity,Year,Value,State,ProdPractice
SUGARBEETS,2007,24.20000,US TOTAL,"IRRIGATED, PART OF CROP"
CORN,2002,22.10000,OREGON,"IRRIGATED, NONE OF CROP"
HAY,2002,.00000,NEW HAMPSHIRE,"IRRIGATED, NONE OF CROP"
HAY,2002,2.40000,NEBRASKA,"IRRIGATED, NONE OF CROP"
HAY,2007,.00000,NEW HAMPSHIRE,"IRRIGATED, PART OF CROP"
CORN,2002,.00000,MISSISSIPPI,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,ARIZONA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.20000,WYOMING,"IRRIGATED, PART OF CROP"
HAY,2012,1.20000,WYOMING,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,1.70000,WYOMING,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,8.50000,WYOMING,"IRRIGATED, NONE OF CROP"
HAY,2002,3.00000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
HAY,2002,.90000,COLORADO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,4.90000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2002,1.50000,LOUISIANA,"IRRIGATED, PART OF CROP"
CORN,2007,12.80000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2007,2.40000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAY,2002,.00000,CONNECTICUT,"IRRIGATED, NONE OF CROP"
CORN,2007,11.60000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.40000,NEBRASKA,"IRRIGATED, PART OF CROP"
HAY,2007,1.90000,KANSAS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,2.70000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.60000,IDAHO,"IRRIGATED, NONE OF CROP"
HAY,2007,2.00000,NEW YORK,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAY,2002,1.80000,NORTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,.00000,OHIO,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,MARYLAND,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.10000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.70000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,11.70000,US TOTAL,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.20000,WYOMING,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,ARIZONA,"IRRIGATED, PART OF CROP"
CORN,2012,20.70000,WASHINGTON,"IRRIGATED, PART OF CROP"
HAY,2012,6.00000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
HAY,2012,3.00000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.70000,WASHINGTON,"IRRIGATED, PART OF CROP"
CORN,2007,22.20000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,10.90000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
CORN,2002,15.40000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
CORN,2002,.00000,IOWA,"IRRIGATED, PART OF CROP"
HAY,2002,1.40000,MINNESOTA,"IRRIGATED, PART OF CROP"
HAY,2002,1.90000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2007,5.20000,INDIANA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.90000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2007,4.00000,ARIZONA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,.00000,KENTUCKY,"IRRIGATED, PART OF CROP"
HAY,2012,4.30000,NEVADA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.20000,NEW MEXICO,"IRRIGATED, PART OF CROP"
HAY,2007,1.70000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAY,2002,4.70000,US TOTAL,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,4.70000,NEBRASKA,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,ALABAMA,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,7.80000,MICHIGAN,"IRRIGATED, PART OF CROP"
HAY,2007,1.70000,COLORADO,"IRRIGATED, NONE OF CROP"
CORN,2002,14.40000,LOUISIANA,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,MASSACHUSETTS,"IRRIGATED, PART OF CROP"
HAY,2002,1.60000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,7.30000,MAINE,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,ALABAMA,"IRRIGATED, PART OF CROP"
HAY,2007,4.20000,KANSAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,8.60000,OKLAHOMA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.20000,MONTANA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,4.90000,ARKANSAS,"IRRIGATED, NONE OF CROP"
CORN,2007,13.60000,KENTUCKY,"IRRIGATED, PART OF CROP"
CORN,2002,12.50000,ALABAMA,"IRRIGATED, PART OF CROP"
HAY,2002,2.90000,NEVADA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,MASSACHUSETTS,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,MASSACHUSETTS,"IRRIGATED, ENTIRE CROP"
HAY,2012,.40000,MASSACHUSETTS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,6.10000,MASSACHUSETTS,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2012,29.20000,MICHIGAN,"IRRIGATED, PART OF CROP"
HAY,2012,3.80000,MICHIGAN,"IRRIGATED, PART OF CROP"
HAY,2012,1.60000,FLORIDA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.50000,RHODE ISLAND,"IRRIGATED, PART OF CROP"
HAY,2012,2.00000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAY,2007,.00000,MISSISSIPPI,"IRRIGATED, PART OF CROP"
HAY,2007,8.00000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.40000,OHIO,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2012,28.20000,MINNESOTA,"IRRIGATED, ENTIRE CROP"
SUGARBEETS,2012,27.30000,MINNESOTA,"IRRIGATED, PART OF CROP"
HAY,2012,3.50000,MINNESOTA,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,ARIZONA,"IRRIGATED, PART OF CROP"
CORN,2007,.00000,NEW YORK,"IRRIGATED, PART OF CROP"
HAY,2007,2.40000,MAINE,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,.00000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2007,2.00000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,7.90000,US TOTAL,"IRRIGATED, ENTIRE CROP"
CORN,2007,16.40000,WEST VIRGINIA,"IRRIGATED, PART OF CROP"
HAY,2007,4.60000,KANSAS,"IRRIGATED, ENTIRE CROP"
CORN,2007,12.20000,NORTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2007,2.70000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2007,.00000,VERMONT,"IRRIGATED, PART OF CROP"
HAY,2007,.90000,WYOMING,"IRRIGATED, NONE OF CROP"
HAY,2002,.00000,WEST VIRGINIA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,.00000,MASSACHUSETTS,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.90000,OREGON,"IRRIGATED, NONE OF CROP"
HAY,2007,1.60000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2012,2.10000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAY,2007,1.90000,HAWAII,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.60000,NORTH CAROLINA,"IRRIGATED, PART OF CROP"
CORN,2012,8.60000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2012,.00000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.40000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.90000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.70000,MICHIGAN,"IRRIGATED, PART OF CROP"
HAY,2012,2.00000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
SUGARCANE,2012,.00000,TEXAS,"IRRIGATED, PART OF CROP"
HAY,2002,2.30000,OREGON,"IRRIGATED, PART OF CROP"
HAY,2007,2.40000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2012,1.40000,NEW YORK,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,4.60000,NEW YORK,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,ALABAMA,"IRRIGATED, ENTIRE CROP"
CORN,2012,12.20000,ALABAMA,"IRRIGATED, NONE OF CROP"
CORN,2002,13.00000,COLORADO,"IRRIGATED, PART OF CROP"
HAY,2002,1.20000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.80000,GEORGIA,"IRRIGATED, NONE OF CROP"
HAY,2002,1.60000,IDAHO,"IRRIGATED, NONE OF CROP"
HAY,2002,2.10000,NEBRASKA,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.10000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,7.60000,WISCONSIN,"IRRIGATED, PART OF CROP"
HAY,2002,1.60000,ALABAMA,"IRRIGATED, NONE OF CROP"
HAY,2002,1.30000,KANSAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,.00000,FLORIDA,"IRRIGATED, PART OF CROP"
CORN,2002,23.90000,TEXAS,"IRRIGATED, ENTIRE CROP"
CORN,2002,13.10000,NORTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,5.80000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAY,2012,1.50000,UTAH,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,3.90000,UTAH,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.30000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.20000,NEW MEXICO,"IRRIGATED, NONE OF CROP"
HAY,2012,1.70000,UTAH,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,2.60000,UTAH,"IRRIGATED, NONE OF CROP"
CORN,2012,.00000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAY,2007,.00000,VERMONT,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,3.00000,MONTANA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,5.10000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2002,3.00000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.60000,VERMONT,"IRRIGATED, NONE OF CROP"
HAY,2012,2.90000,OKLAHOMA,"IRRIGATED, PART OF CROP"
HAY,2012,1.30000,OKLAHOMA,"IRRIGATED, NONE OF CROP"
CORN,2002,23.50000,MONTANA,"IRRIGATED, PART OF CROP"
HAY,2007,3.30000,VIRGINIA,"IRRIGATED, PART OF CROP"
HAY,2002,2.30000,OREGON,"IRRIGATED, NONE OF CROP"
HAY,2002,2.60000,CALIFORNIA,"IRRIGATED, PART OF CROP"
HAY,2002,2.00000,NORTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,6.40000,MARYLAND,"IRRIGATED, NONE OF CROP"
HAY,2007,1.80000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2007,25.90000,MINNESOTA,"IRRIGATED, ENTIRE CROP"
HAY,2007,1.30000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,NORTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAY,2002,.00000,ALASKA,"IRRIGATED, NONE OF CROP"
CORN,2007,.00000,MAINE,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,.00000,NORTH CAROLINA,"IRRIGATED, PART OF CROP"
CORN,2012,.00000,OHIO,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.40000,OHIO,"IRRIGATED, PART OF CROP"
HAYLAGE,2002,.00000,INDIANA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.00000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAY,2012,2.70000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2012,2.80000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAY,2002,3.50000,ILLINOIS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,.00000,ILLINOIS,"IRRIGATED, NONE OF CROP"
HAY,2002,2.80000,OREGON,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,.00000,ILLINOIS,"IRRIGATED, ENTIRE CROP"
SUGARCANE,2007,.00000,HAWAII,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAY,2012,2.70000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,.00000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,10.00000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,3.70000,ARKANSAS,"IRRIGATED, NONE OF CROP"
CORN,2007,18.70000,INDIANA,"IRRIGATED, PART OF CROP"
HAY,2007,3.10000,US TOTAL,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.80000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,5.70000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
SUGARBEETS,2007,23.50000,MINNESOTA,"IRRIGATED, NONE OF CROP"
HAY,2002,3.40000,NEBRASKA,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,MAINE,"IRRIGATED, PART OF CROP"
CORN,2007,19.40000,MICHIGAN,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,.00000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAY,2002,1.10000,ALASKA,"IRRIGATED, NONE OF CROP"
HAY,2007,2.50000,NEW JERSEY,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,3.20000,MONTANA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,5.90000,GEORGIA,"IRRIGATED, NONE OF CROP"
CORN,2012,13.70000,OREGON,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2012,28.60000,NORTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.40000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.70000,NORTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2012,4.10000,UTAH,"IRRIGATED, ENTIRE CROP"
HAY,2012,3.50000,UTAH,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,UTAH,"IRRIGATED, NONE OF CROP"
CORN,2007,15.80000,WISCONSIN,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,4.60000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,5.20000,NORTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,13.50000,WASHINGTON,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,OHIO,"IRRIGATED, PART OF CROP"
HAY,2012,2.20000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.70000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAY,2002,3.30000,OREGON,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,6.90000,COLORADO,"IRRIGATED, PART OF CROP"
HAY,2012,1.70000,IDAHO,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,9.90000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAY,2012,4.60000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.50000,IDAHO,"IRRIGATED, PART OF CROP"
HAY,2012,1.30000,COLORADO,"IRRIGATED, ENTIRE CROP"
HAY,2012,.80000,COLORADO,"IRRIGATED, NONE OF CROP"
HAY,2012,3.10000,FLORIDA,"IRRIGATED, ENTIRE CROP"
CORN,2012,12.80000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.20000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,3.20000,SOUTH DAKOTA,"IRRIGATED, NONE OF CROP"
HAY,2007,3.40000,TEXAS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,.00000,MICHIGAN,"IRRIGATED, ENTIRE CROP"
CORN,2012,14.00000,FLORIDA,"IRRIGATED, NONE OF CROP"
HAY,2002,3.10000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,DELAWARE,"IRRIGATED, NONE OF CROP"
HAY,2012,4.90000,FLORIDA,"IRRIGATED, PART OF CROP"
CORN,2012,17.90000,DELAWARE,"IRRIGATED, PART OF CROP"
SUGARBEETS,2002,24.30000,IDAHO,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.90000,WISCONSIN,"IRRIGATED, NONE OF CROP"
HAY,2012,2.20000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.80000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,MARYLAND,"IRRIGATED, PART OF CROP"
HAY,2007,1.20000,OREGON,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,.00000,ILLINOIS,"IRRIGATED, PART OF CROP"
CORN,2012,21.60000,TEXAS,"IRRIGATED, ENTIRE CROP"
SUGARCANE,2012,.00000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,9.90000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.00000,TEXAS,"IRRIGATED, PART OF CROP"
HAY,2012,1.50000,TEXAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,8.10000,TEXAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,5.90000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2007,2.00000,WYOMING,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,2.90000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,HAWAII,"IRRIGATED, ENTIRE CROP"
HAY,2012,3.50000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,6.70000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,11.20000,CALIFORNIA,"IRRIGATED, NONE OF CROP"
CORN,2012,24.00000,CALIFORNIA,"IRRIGATED, NONE OF CROP"
SUGARBEETS,2012,43.50000,CALIFORNIA,"IRRIGATED, ENTIRE CROP"
HAY,2012,4.50000,CALIFORNIA,"IRRIGATED, ENTIRE CROP"
HAY,2012,4.70000,CALIFORNIA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,10.90000,CALIFORNIA,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,OHIO,"IRRIGATED, PART OF CROP"
HAY,2007,2.60000,VIRGINIA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.30000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAY,2012,2.00000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,5.00000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.50000,MICHIGAN,"IRRIGATED, NONE OF CROP"
HAY,2012,2.80000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.70000,PENNSYLVANIA,"IRRIGATED, PART OF CROP"
HAY,2012,4.70000,TEXAS,"IRRIGATED, PART OF CROP"
HAY,2012,2.60000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.40000,TEXAS,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,11.20000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,2.60000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2012,2.40000,ALABAMA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,ALABAMA,"IRRIGATED, PART OF CROP"
HAY,2007,1.50000,WASHINGTON,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,ALABAMA,"IRRIGATED, ENTIRE CROP"
HAY,2012,.00000,ALABAMA,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,ARIZONA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,.00000,ALASKA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,.00000,VERMONT,"IRRIGATED, NONE OF CROP"
HAY,2012,2.20000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2012,2.20000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2012,2.80000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAY,2002,.00000,NEW JERSEY,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,6.60000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,GEORGIA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,4.50000,GEORGIA,"IRRIGATED, NONE OF CROP"
HAY,2007,3.90000,VIRGINIA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,RHODE ISLAND,"IRRIGATED, PART OF CROP"
HAY,2012,4.00000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,16.80000,SOUTH DAKOTA,"IRRIGATED, ENTIRE CROP"
CORN,2012,.00000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.90000,MINNESOTA,"IRRIGATED, NONE OF CROP"
HAY,2012,1.70000,WASHINGTON,"IRRIGATED, NONE OF CROP"
HAY,2012,2.10000,WASHINGTON,"IRRIGATED, PART OF CROP"
CORN,2012,23.50000,GEORGIA,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.10000,GEORGIA,"IRRIGATED, NONE OF CROP"
HAY,2012,3.70000,GEORGIA,"IRRIGATED, ENTIRE CROP"
SUGARBEETS,2002,.00000,KANSAS,"IRRIGATED, ENTIRE CROP"
HAY,2002,.80000,ALABAMA,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,ARKANSAS,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,ARKANSAS,"IRRIGATED, NONE OF CROP"
CORN,2007,19.00000,VERMONT,"IRRIGATED, NONE OF CROP"
HAYLAGE,2007,2.10000,TEXAS,"IRRIGATED, PART OF CROP"
HAY,2002,1.30000,OREGON,"IRRIGATED, PART OF CROP"
HAY,2012,2.30000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
CORN,2012,23.40000,TENNESSEE,"IRRIGATED, ENTIRE CROP"
CORN,2012,15.40000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,3.10000,WYOMING,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,RHODE ISLAND,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2007,.00000,WEST VIRGINIA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,5.50000,VIRGINIA,"IRRIGATED, NONE OF CROP"
HAY,2002,2.00000,TEXAS,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2002,.00000,ALABAMA,"IRRIGATED, PART OF CROP"
HAY,2012,1.40000,TEXAS,"IRRIGATED, ENTIRE CROP"
CORN,2012,19.00000,PENNSYLVANIA,"IRRIGATED, PART OF CROP"
HAY,2012,3.60000,PENNSYLVANIA,"IRRIGATED, ENTIRE CROP"
HAYLAGE,2012,7.50000,PENNSYLVANIA,"IRRIGATED, PART OF CROP"
CORN,2012,12.70000,TEXAS,"IRRIGATED, NONE OF CROP"
HAY,2012,3.30000,PENNSYLVANIA,"IRRIGATED, PART OF CROP"
HAY,2007,2.00000,VIRGINIA,"IRRIGATED, ENTIRE CROP"
HAY,2012,2.80000,WISCONSIN,"IRRIGATED, PART OF CROP"
HAY,2012,2.70000,WISCONSIN,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,WISCONSIN,"IRRIGATED, ENTIRE CROP"
HAY,2002,1.60000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAY,2012,2.00000,UTAH,"IRRIGATED, PART OF CROP"
CORN,2012,22.90000,UTAH,"IRRIGATED, ENTIRE CROP"
HAY,2007,2.60000,MICHIGAN,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,.00000,ALABAMA,"IRRIGATED, ENTIRE CROP"
CORN,2002,19.20000,GEORGIA,"IRRIGATED, PART OF CROP"
HAY,2007,.00000,IOWA,"IRRIGATED, PART OF CROP"
HAYLAGE,2007,2.90000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,4.60000,PENNSYLVANIA,"IRRIGATED, NONE OF CROP"
CORN,2012,14.20000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,SOUTH CAROLINA,"IRRIGATED, ENTIRE CROP"
HAY,2012,1.20000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,SOUTH CAROLINA,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,.80000,ARKANSAS,"IRRIGATED, NONE OF CROP"
HAY,2012,1.70000,ARKANSAS,"IRRIGATED, ENTIRE CROP"
HAY,2007,.00000,NEW YORK,"IRRIGATED, ENTIRE CROP"
HAY,2012,3.00000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2012,2.80000,TENNESSEE,"IRRIGATED, NONE OF CROP"
CORN,2012,.00000,ARKANSAS,"IRRIGATED, PART OF CROP"
CORN,2007,13.50000,MONTANA,"IRRIGATED, NONE OF CROP"
HAY,2007,2.30000,MONTANA,"IRRIGATED, PART OF CROP"
CORN,2012,12.80000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,.00000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAYLAGE,2012,3.90000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAY,2012,.00000,RHODE ISLAND,"IRRIGATED, PART OF CROP"
HAY,2012,.00000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,3.80000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,2.50000,SOUTH CAROLINA,"IRRIGATED, NONE OF CROP"
HAY,2012,2.50000,TENNESSEE,"IRRIGATED, PART OF CROP"
HAY,2012,1.80000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAYLAGE,2012,.00000,TENNESSEE,"IRRIGATED, NONE OF CROP"
HAYLAGE,2002,8.50000,UTAH,"IRRIGATED, NONE OF CROP"
HAY,2012,1.70000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2012,1.20000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2012,.90000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
HAY,2012,1.80000,RHODE ISLAND,"IRRIGATED, NONE OF CROP"
CORN,2007,12.90000,NEBRASKA,"IRRIGATED, NONE OF CROP"
HAY,2007,1.40000,SOUTH DAKOTA,"IRRIGATED, PART OF CROP"
